#name	crc	size	key
Megami Tensei Gaiden - Last Bible (Japan)	fe9dd4c0	262144	Megami Tensei Gaiden - Last Bible (Japan)
Megami Tensei Gaiden - Last Bible II (Japan)	f8e519d9	262144	Megami Tensei Gaiden - Last Bible II (Japan)
Meitantei Conan - Chika Yuuenchi Satsujin Jiken (Japan) (SGB Enhanced)	3945bc0d	262144	Meitantei Conan - Chika Yuuenchi Satsujin Jiken (Japan) (SGB Enhanced)
Meitantei Conan - Giwaku no Gouka Ressha (Japan) (SGB Enhanced)	1dc5c31a	262144	Meitantei Conan - Giwaku no Gouka Ressha (Japan) (SGB Enhanced)
Mercenary Force (USA, Europe)	9bb5ba03	131072	Mercenary Force (USA, Europe)
Metal Masters (USA)	bf6866dc	131072	Metal Masters (World) (Limited Run Games)
Metal Masters (USA) (Beta)	3378064b	131072	Metal Masters (World) (Limited Run Games)
Metal Masters (World) (Limited Run Games)	7de862fa	131072	Metal Masters (World) (Limited Run Games)
Metroid II - Return of Samus (World)	dee05370	262144	Metroid II - Return of Samus (World)
Mick & Mack as the Global Gladiators (USA) (Proto) (1993-07-20)	1e8a59c2	131072	Mick & Mack as the Global Gladiators (USA) (Proto) (1994-01-18)
Mick & Mack as the Global Gladiators (USA) (Proto) (1993-09-27)	016ae810	131072	Mick & Mack as the Global Gladiators (USA) (Proto) (1994-01-18)
Mick & Mack as the Global Gladiators (USA) (Proto) (1993-10-04)	2646f927	131072	Mick & Mack as the Global Gladiators (USA) (Proto) (1994-01-18)
Mick & Mack as the Global Gladiators (USA) (Proto) (1994-01-18)	cf486f7b	131072	Mick & Mack as the Global Gladiators (USA) (Proto) (1994-01-18)
Mickey Mouse (Europe)	fc50dee7	131072	Bugs Bunny Crazy Castle 2, The (USA)
Mickey Mouse (Japan) (En)	4ca75d4d	65536	Bugs Bunny Crazy Castle, The (USA, Europe)
Mickey Mouse - Magic Wands! (USA, Europe) (SGB Enhanced)	f0482567	131072	Mickey Mouse - Magic Wands! (USA, Europe) (SGB Enhanced)
Mickey Mouse II (Japan) (En)	dfee8bcc	131072	Bugs Bunny Crazy Castle 2, The (USA)
Mickey Mouse IV - Mahou no Labyrinth (Japan) (En)	0d30b3a1	131072	Real Ghostbusters, The (USA)
Mickey Mouse V (Japan)	44cd01dd	131072	Mickey Mouse - Magic Wands! (USA, Europe) (SGB Enhanced)
Mickey Mouse V (Japan) (Rev 1)	464eaa5d	131072	Mickey Mouse - Magic Wands! (USA, Europe) (SGB Enhanced)
Mickey's Chase (Japan)	0ab490c8	131072	Mickey's Dangerous Chase (USA)
Mickey's Dangerous Chase (Europe)	e72db762	131072	Mickey's Dangerous Chase (USA)
Mickey's Dangerous Chase (USA)	7b822d8f	131072	Mickey's Dangerous Chase (USA)
Mickey's Ultimate Challenge (USA, Europe)	23e9d625	262144	Mickey's Ultimate Challenge (USA, Europe)
Mickey's Ultimate Challenge (USA, Europe) (Beta) (1993-11-12)	3fac2661	131072	Mickey's Ultimate Challenge (USA, Europe)
Micro Machines (USA, Europe)	2088f85f	262144	Micro Machines (USA, Europe)
Micro Machines 2 - Turbo Tournament (Europe)	24666c4d	524288	Micro Machines 2 - Turbo Tournament (Europe)
Midori no Makibaou (Japan) (SGB Enhanced)	1dd93d95	262144	Midori no Makibaou (Japan) (SGB Enhanced)
Mighty Morphin Power Rangers (USA, Europe) (Beta) (SGB Enhanced)	caab9ac9	262144	Mighty Morphin Power Rangers (USA, Europe) (SGB Enhanced)
Mighty Morphin Power Rangers (USA, Europe) (SGB Enhanced)	c60d032a	262144	Mighty Morphin Power Rangers (USA, Europe) (SGB Enhanced)
Mighty Morphin Power Rangers - The Movie (USA, Europe) (SGB Enhanced)	86a1c549	262144	Mighty Morphin Power Rangers - The Movie (USA, Europe) (SGB Enhanced)
Migrain (Japan) (En)	ced936f8	32768	Brain Bender (World) (Evercade)
Mikeneko Holmes no Kishidou (Japan)	73b80b16	131072	Mikeneko Holmes no Kishidou (Japan)
Milon no Meikyuu Kumikyoku (Japan)	f188c94c	131072	Milon's Secret Castle (USA, Europe)
Milon's Secret Castle (USA, Europe)	62b4cc8c	131072	Milon's Secret Castle (USA, Europe)
Mind Bender (USA) (Beta) (1991-03-04)	984ec5d6	32768	Brain Bender (World) (Evercade)
Miner 2049er Starring Bounty Bob (USA)	1a6bd577	65536	Miner 2049er Starring Bounty Bob (USA)
Minesweeper - Soukaitei (Japan) (En)	5532b3d1	32768	Minesweeper - Soukaitei (Japan) (En)
Mini 4 Boy (Japan) (SGB Enhanced)	0618e4b0	524288	Mini 4 Boy (Japan) (SGB Enhanced)
Mini 4 Boy II (Japan) (SGB Enhanced)	d6962241	524288	Mini 4 Boy II (Japan) (SGB Enhanced)
Mini Putt (Europe) (Proto)	80dca360	65536	Mini-Putt (Japan) (En)
Mini Putt (USA) (Proto)	ecc1eac1	65536	Mini-Putt (Japan) (En)
Mini Yonku GB Let's & Go!! (Japan) (SGB Enhanced)	fc0c180b	524288	Mini Yonku GB Let's & Go!! (Japan) (SGB Enhanced)
Mini Yonku GB Let's & Go!! - All-Star Battle Max (Japan) (SGB Enhanced)	97ebd21d	1048576	Mini Yonku GB Let's & Go!! - All-Star Battle Max (Japan) (SGB Enhanced)
Mini-Putt (Japan) (En)	33cd7550	65536	Mini-Putt (Japan) (En)
Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan)	b3ad9b76	131072	Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan)
Missile Command (USA, Europe)	3a6cd4d8	32768	Missile Command (USA, Europe)
Mogu Mogu Gombo - Harukanaru Chou Ryouri Densetsu (Japan) (SGB Enhanced)	85c984f2	262144	Mogu Mogu Gombo - Harukanaru Chou Ryouri Densetsu (Japan) (SGB Enhanced)
Mogura de Pon! (Japan)	e1e3629f	32768	Mogura de Pon! (Japan)
Moguranya (Japan) (SGB Enhanced)	82fca204	524288	Mole Mania (USA, Europe) (SGB Enhanced)
Mole Mania (USA, Europe) (SGB Enhanced)	2c36c74c	524288	Mole Mania (USA, Europe) (SGB Enhanced)
Momotarou Collection (Japan) (SGB Enhanced)	ad376905	1048576	Momotarou Collection (Japan) (SGB Enhanced)
Momotarou Collection 2 (Japan) (SGB Enhanced)	562c8f7f	1048576	Momotarou Collection 2 (Japan) (SGB Enhanced)
Momotarou Dengeki (Japan)	f09b34ab	262144	Momotarou Dengeki (Japan)
Momotarou Dengeki 2 (Japan) (SGB Enhanced)	3c1c5eb4	524288	Momotarou Dengeki 2 (Japan) (SGB Enhanced)
Momotarou Densetsu Gaiden (Japan)	ba5611ef	262144	Momotarou Densetsu Gaiden (Japan)
Momotarou Dentetsu jr. - Zenkoku Ramen Meguri no Maki (Japan) (SGB Enhanced)	218265b3	524288	Momotarou Dentetsu jr. - Zenkoku Ramen Meguri no Maki (Japan) (SGB Enhanced)
Monde Perdu, Le - Jurassic Park (France) (En) (SGB Enhanced)	fb22d72e	524288	Lost World, The - Jurassic Park (USA, Europe) (SGB Enhanced)
Money Idol Exchanger (Japan) (SGB Enhanced)	800226a9	262144	Money Idol Exchanger (Japan) (SGB Enhanced)
Monopoly (Europe) (En,Fr,De)	987b621e	262144	Monopoly (USA)
Monopoly (Japan)	d8ac08b5	262144	Monopoly (USA)
Monopoly (USA)	fd90f0d6	131072	Monopoly (USA)
Monster Maker (Japan)	725ee86c	131072	Monster Maker (Japan)
Monster Maker - Barcode Saga (Japan)	56ba6a71	131072	Monster Maker - Barcode Saga (Japan)
Monster Maker 2 - Uru no Hiken (Japan)	66e708fc	262144	Monster Maker 2 - Uru no Hiken (Japan)
Monster Max (Europe) (En,Fr,De,Es,It,Nl)	300b1d2d	262144	Monster Max (Europe) (En,Fr,De,Es,It,Nl)
Monster Max (Europe) (En,Fr,De,Es,It,Nl) (Beta) (1993-04-01)	e7723a39	131072	Monster Max (Europe) (En,Fr,De,Es,It,Nl)
Monster Race (Japan) (SGB Enhanced)	c191bd66	524288	Monster Race (Japan) (SGB Enhanced)
Monster Race Okawari (Japan) (SGB Enhanced)	bd3039e5	524288	Monster Race Okawari (Japan) (SGB Enhanced)
Monster Truck (Japan) (En)	abf9b517	65536	Monster Truck (Japan) (En)
Monster Truck Wars (USA, Europe)	186c109b	131072	Monster Truck Wars (USA, Europe)
Montezuma's Return! (Europe) (En,Fr,De,Es,It)	e7ac155b	262144	Montezuma's Return! (Europe) (En,Fr,De,Es,It)
Mortal Kombat & Mortal Kombat II (Japan) (En)	b1a8dfd0	1048576	Mortal Kombat & Mortal Kombat II (USA, Europe)
Mortal Kombat & Mortal Kombat II (USA, Europe)	55300d0a	1048576	Mortal Kombat & Mortal Kombat II (USA, Europe)
Mortal Kombat (USA, Europe)	90eb0929	262144	Mortal Kombat (USA, Europe)
Mortal Kombat (USA, Europe) (Beta)	f22346a4	262144	Mortal Kombat (USA, Europe)
Mortal Kombat - Shinken Kourin Densetsu (Japan) (En)	160fa9ef	262144	Mortal Kombat (USA, Europe)
Mortal Kombat 3 (Europe)	40c9d0f2	524288	Mortal Kombat 3 (USA, Europe)
Mortal Kombat 3 (USA, Europe)	bf9c65fb	524288	Mortal Kombat 3 (USA, Europe)
Mortal Kombat II (USA, Europe)	bfaeadd0	262144	Mortal Kombat II (USA, Europe)
Mortal Kombat II - Kyuukyoku Shinken (Japan) (En)	57ba5d56	262144	Mortal Kombat II (USA, Europe)
Motocross Maniacs (Europe)	e2697678	32768	Motocross Maniacs (USA)
Motocross Maniacs (Europe) (Rev 1)	f867ee3b	32768	Motocross Maniacs (USA)
Motocross Maniacs (Japan) (En)	da6053c3	32768	Motocross Maniacs (USA)
Motocross Maniacs (USA)	318dbde1	32768	Motocross Maniacs (USA)
Mouse Trap Hotel (USA)	6edf07e5	65536	Mouse Trap Hotel (USA)
Mr. Chin's Gourmet Paradise (USA)	d03e59aa	65536	Mr. Chin's Gourmet Paradise (USA)
Mr. Do! (Europe)	cf84ac77	65536	Mr. Do! (USA)
Mr. Do! (USA)	a1122fc0	65536	Mr. Do! (USA)
Mr. Go no Baken Tekichuu Jutsu (Japan)	eadaf1e7	131072	Mr. Go no Baken Tekichuu Jutsu (Japan)
Mr. Nutz (Europe)	03b64a35	262144	Mr. Nutz (Europe)
Ms. Pac-Man (Europe)	e19f67d7	65536	Ms. Pac-Man (USA)
Ms. Pac-Man (USA)	0e5bb1c4	65536	Ms. Pac-Man (USA)
Muhammad Ali Heavyweight Boxing (USA, Europe)	97bd3e8f	131072	Muhammad Ali Heavyweight Boxing (USA, Europe)
Mulan (Europe) (SGB Enhanced)	e285cf30	524288	Mulan (USA) (SGB Enhanced)
Mulan (USA) (SGB Enhanced)	bfcf71a1	524288	Mulan (USA) (SGB Enhanced)
Mysterium (Japan)	3420edea	131072	Mysterium (USA)
Mysterium (USA)	eb225e96	131072	Mysterium (USA)
Mysterium (USA) (v1.00AI) (Beta) (1991-01-23)	57b3e6c3	131072	Mysterium (USA)
Mysterium (USA) (v1.00AU) (Beta)	004c1af7	131072	Mysterium (USA)
Mystic Quest (Europe)	57d95c92	262144	Final Fantasy Adventure (USA)
Mystic Quest (France)	b6e134af	262144	Final Fantasy Adventure (USA)
Mystic Quest (Germany)	0351b9a6	262144	Final Fantasy Adventure (USA)
Mystic Quest (World) (Collection of Mana)	d4e57574	262144	Final Fantasy Adventure (USA)
Mystic Quest (World) (De) (Collection of Mana)	a9d7e152	262144	Final Fantasy Adventure (USA)
Mystic Quest (World) (Fr) (Collection of Mana)	c3373a18	262144	Final Fantasy Adventure (USA)
Mystical Ninja Starring Goemon (Europe) (SGB Enhanced)	a1813cd5	262144	Mystical Ninja Starring Goemon (USA) (SGB Enhanced)
Mystical Ninja Starring Goemon (USA) (SGB Enhanced)	fafb343c	262144	Mystical Ninja Starring Goemon (USA) (SGB Enhanced)
NBA All-Star Challenge (USA, Europe)	f25ba8bf	65536	NBA All-Star Challenge (USA, Europe)
NBA All-Star Challenge 2 (Japan) (En)	df9db013	131072	NBA All-Star Challenge 2 (USA, Europe)
NBA All-Star Challenge 2 (USA, Europe)	c27c0289	131072	NBA All-Star Challenge 2 (USA, Europe)
NBA Jam (USA, Europe)	0ca07cda	262144	NBA Jam (USA, Europe)
NBA Jam - Tournament Edition (Japan) (En)	32909f62	524288	NBA Jam - Tournament Edition (USA, Europe)
NBA Jam - Tournament Edition (USA, Europe)	27d74c50	524288	NBA Jam - Tournament Edition (USA, Europe)
NBA Live 96 (USA, Europe) (SGB Enhanced)	8885c7cd	524288	NBA Live 96 (USA, Europe) (SGB Enhanced)
NFL Football (USA)	4c3d1508	32768	NFL Football (USA)
NFL Quarterback Club '95 (Japan) (En)	eecb703c	262144	NFL Quarterback Club II (USA, Europe)
NFL Quarterback Club (USA, Europe)	c7838830	131072	NFL Quarterback Club (USA, Europe)
NFL Quarterback Club 96 (Japan) (En) (Proto)	011e75fb	262144	NFL Quarterback Club 96 (USA, Europe)
NFL Quarterback Club 96 (USA, Europe)	d583bc4e	262144	NFL Quarterback Club 96 (USA, Europe)
NFL Quarterback Club II (USA, Europe)	06f04370	262144	NFL Quarterback Club II (USA, Europe)
NHL 96 (USA, Europe) (SGB Enhanced)	15cd2b63	524288	NHL 96 (USA, Europe) (SGB Enhanced)
NHL Hockey 95 (USA, Europe) (SGB Enhanced)	bcabd2d2	524288	NHL Hockey 95 (USA, Europe) (SGB Enhanced)
Nada Asatarou & Kojima Takeo no Jissen Mahjong Kyoushitsu (Japan) (SGB Enhanced)	9d335162	131072	Nada Asatarou & Kojima Takeo no Jissen Mahjong Kyoushitsu (Japan) (SGB Enhanced)
Nada Asatarou no Powerful Mahjong - Tsugi no Itte 100 Dai (Japan)	b4dd8e6a	131072	Nada Asatarou no Powerful Mahjong - Tsugi no Itte 100 Dai (Japan)
Nail 'n Scale (USA, Europe)	44badbb7	131072	Nail 'n Scale (USA, Europe)
Nakajima Satoru - F-1 Hero GB - World Championship '91 (Japan)	e00ebc44	131072	Nakajima Satoru - F-1 Hero GB - World Championship '91 (Japan)
Nakajima Satoru Kanshuu - F-1 Hero GB '92 - The Graded Driver (Japan)	b6ef042e	262144	F1 Pole Position (USA, Europe)
Namco Classic (Japan)	ec3257b3	131072	Namco Classic (Japan)
Namco Gallery Vol.1 (Japan) (SGB Enhanced)	1902c6bd	524288	Namco Gallery Vol.1 (Japan) (SGB Enhanced)
Namco Gallery Vol.2 (Japan) (SGB Enhanced)	a69b9260	524288	Namco Gallery Vol.2 (Japan) (SGB Enhanced)
Namco Gallery Vol.3 (Japan) (SGB Enhanced)	7740341e	524288	Namco Gallery Vol.3 (Japan) (SGB Enhanced)
Nangoku Shounen Papuwa-kun - Ganmadan no Yabou (Japan)	798f324a	131072	Nangoku Shounen Papuwa-kun - Ganmadan no Yabou (Japan)
Nanonote (Japan)	3e30b63d	131072	Nanonote (Japan)
Nanonote (Japan) (Rev 1) (Beta)	38cb1e9f	131072	Nanonote (Japan)
Navy SEALs (USA, Europe)	296ceacb	131072	Navy SEALs (USA, Europe)
Navyblue 98 (Japan)	2cbe5381	262144	Navyblue 98 (Japan)
Nectaris GB (Japan) (SGB Enhanced)	20bfd7ef	524288	Nectaris GB (Japan) (SGB Enhanced)
Nekketsu Kouha Kunio-kun - Bangai Rantou Hen (Japan)	25b21acc	131072	Double Dragon II (USA, Europe)
Nekketsu Koukou Dodgeball-bu - Kyouteki! Dodge Soldier no Maki (Japan)	7eaf671a	131072	Nekketsu Koukou Dodgeball-bu - Kyouteki! Dodge Soldier no Maki (Japan)
Nekketsu Koukou Soccer-bu - World Cup Hen (Japan)	50c2ada1	131072	Nintendo World Cup (USA, Europe)
Nekketsu! Beach Volley Da yo Kunio-kun (Japan) (SGB Enhanced)	abfb84df	262144	Nekketsu! Beach Volley Da yo Kunio-kun (Japan) (SGB Enhanced)
Nekojara Monogatari (Japan)	3d6d309b	131072	Nekojara Monogatari (Japan)
Nemesis (Europe)	19930ea5	131072	Nemesis (USA)
Nemesis (Japan) (En)	b338dae7	131072	Nemesis (USA)
Nemesis (USA)	5110e971	131072	Nemesis (USA)
Nemesis (USA) (Rev 1) (Beta)	7d448fb5	131072	Nemesis (USA)
Nemesis II (Japan) (En)	ac5b062d	262144	Gradius - The Interstellar Assault (USA)
Nemesis II - The Return of the Hero (Europe)	c3e62a35	262144	Gradius - The Interstellar Assault (USA)
Nettou Garou Densetsu 2 - Aratanaru Tatakai (Japan) (SGB Enhanced)	aa98687f	524288	Nettou Garou Densetsu 2 - Aratanaru Tatakai (Japan) (SGB Enhanced)
