#key	name	year	genre	developer	players
Chibi Maruko-chan 4 - Kore ga Nihon Da yo! Ouji-sama (Japan)	Chibi Maruko-chan 4 - Kore ga Nihon Da yo! Ouji-sa	1992	Board game	Kindle Imagine Develop	1
Chiki Chiki Machine Mou Race (Japan)	Chiki Chiki Machine Mou Race	1992	Racing, Driving	Altus	1
Chiki Chiki Tengoku (Japan)	Chiki Chiki Tengoku	1995	Puzzle	J-Wing	1
Chikyuu Kaihou Gun ZAS (World) (ModRetro Chromatic)	Chikyuu Kaihou Gun ZAS	1992	Shoot'em Up / Vertical/Shoot'em Up	T&E Soft	1
Choplifter II - Rescue & Survive (USA)	Choplifter II : Rescue & Survive	1991	Shooter / Plane/Various/Shoot'em Up / Horizontal/Shoot'em Up/Shooter	Beam Software	1-2
Choplifter III (Europe)	Choplifter III	1994	Shoot'em Up / Horizontal/Shoot'em Up	Ocean	1-2
Chou Mashin Eiyuu Den Wataru - Mazekko Monster (Japan) (SGB Enhanced)	Chou Mashin Eiyuu Den Wataru : Mazekko Monster	1997	Role Playing Game	Alpha Unit	1
Chou Mashin Eiyuu Den Wataru - Mazekko Monster 2 (Japan) (SGB Enhanced)	Chou Mashin Eiyuu Den Wataru : Mazekko Monster 2	1998	Role Playing Game	Alpha Unit	1
Chousoku Spinner (Japan) (SGB Enhanced)	Chousoku Spinner	1998	Adventure	Hudson Soft	1
Chuck Rock (USA, Europe)	Chuck Rock	1993	Platform	Core Design	1-2
Cliffhanger (USA, Europe)	Cliffhanger	1993	Platform	Malibu Games	1-2
Collection Pocket (Japan) (SGB Enhanced)	Collection Pocket	1997	Compilation/Various	Naxat Soft	1
College Slam (USA)	College Slam	1996	Sports / Basketball/Sports	Iguana Entertainment	1
Contra - The Alien Wars (USA) (SGB Enhanced)	Contra : The Alien Wars	1994	Shooter / Run and Gun/Shooter	Konami	1
Cool Ball (USA)	Cool Ball	1991	Platform / Run & Jump/Platform	Loriciel	1
Cool Hand (Europe)	Cool Hand	1998	Casino / Cards/Casino	Tarantula	1
Cool Spot (USA)	Cool Spot	1994	Platform	NMS Software	1
Cool World (USA, Europe)	Cool World	1993	Platform	Twilight Games	1
