#key	name	year	genre	developer	players
007 - Everything or Nothing (USA, Europe) (En,Fr,De)	007 : Everything or Nothing	2003	Shooter / TPV/Shooter	Griptonite Games	1-2
007 - NightFire (USA, Europe) (En,Fr,De)	007 : Nightfire	2003	Shooter / FPV/Shooter	JV Games	1-2
2 Disney Games - Disney Sports - Football + Disney Sports - Skateboarding (Europe) (En,Fr,De,Es,It)	2 Disney Games - Disney Sports - Football + Disney	2006	Sports / Skateboard/Sports / Football (American)/Compilation/Sports	Konami	1-2
2 Disney Games - Lilo & Stitch 2 + Peter Pan - Return to Neverland (Europe) (En,Fr,De,Es+En,Fr,De,Es,It,Nl)	2 Disney Games - Lilo & Stitch 2 + Peter Pan - Ret	2005	Compilation	Disney Interactive	1-2
2 Game Pack! - Hot Wheels - Stunt Track Challenge + Hot Wheels - World Race (USA, Europe)	2 Game Pack! : Hot Wheels, Stunt Track Challenge +	2006	Racing, Driving/Compilation	Razorback Developments	1-4
2 Game Pack! - Matchbox Missions - Emergency Response + Air, Land and Sea Rescue (USA)	2 Game Pack! : Matchbox Missions, Emergency Response + Air, Land and S	2006		Gravity-i	1
2 Game Pack! - Uno + Skip-Bo (USA)	2 Game Pack! : Uno + Skip-Bo	2006	Compilation/Playing cards	Black Lantern	1-4
2 Games in 1 - Bionicle + Knights' Kingdom (Europe) (En,Fr,De,Da+En,De)	2 Games in 1 : Bionicle + Knights' Kingdom	2005	Compilation	Mobius Entertainment	1
2 Games in 1 - Brother Bear + The Lion King (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)	2 Games in 1 : Brother Bear + The Lion King	2005	Compilation/Platform	Vicarious Vision	1-2
2 Games in 1 - Cartoon Network Block Party + Cartoon Network Speedway (USA)	2 Games in 1 : Cartoon Network Block Party + Cartoon Network Speedway	2005	Compilation	Monkeystone Games	1-2
2 Games in 1 - Columns Crown + ChuChu Rocket! (Europe) (En+En,Ja,Fr,De,Es)	2 Games in 1 : Columns Crown + ChuChu Rocket!	2008	Compilation	SEGA	1-4
2 Games in 1 - Disney Princess + Brother Bear (Europe) (En+En,Fr,De,Es,It,Nl,Sv,Da)	2 Games In 1 - Disney's Brother Bear + Disney Princess	2005	Compilation	Vicarious Vision	1
2 Games in 1 - Disney Princess + Lizzie McGuire (Europe)	2 Games in 1 : Disney Princess + Lizzie McGuire	2004	Compilation	Digital Eclipse	1
2 Games in 1 - Dragon Ball Z - The Legacy of Goku I & II (USA)	2 Games in 1 - Dragon Ball Z - The Legacy of Goku I & II	2005	Compilation	Funimation	1
2 Games in 1 - Finding Nemo + Finding Nemo - The Continuing Adventures (Europe) (Fr,Nl+Fr,De,Nl)	2 Games in 1 - Finding Nemo + Finding Nemo - The C	2005	Compilation	Vicarious Vision	1
2 Games in 1 - Finding Nemo + The Incredibles (Europe)	2 Games in 1 : Finding Nemo + The Incredibles	2007	Compilation	Pixar	1
2 Games in 1 - Finding Nemo - The Continuing Adventures + The Incredibles (USA)	2 Games In 1 - Finding Nemo - The Continuing Adventures + The Incredibles	2007	Compilation	Altron	1-2
2 Games in 1 - Golden Nugget Casino + Texas Hold 'em Poker (USA)	Golden Nugget Casino / Texas Hold 'Em Double Pack	2005	Casino/Compilation/Compilation	Majesco	1
2 Games in 1 - Hot Wheels - Velocity X + Hot Wheels - World Race (USA)	2 Games in 1 : Hot Wheels, Velocity X + Hot Wheels	2005	Racing, Driving/Compilation	Saffire	1-2
2 Games in 1 - Monsters, Inc. + Finding Nemo (USA)	2 Games in 1 - Monsters, Inc. + Finding Nemo	2005	Compilation	Vicarious Vision	1
2 Games in 1 - Moto GP + GT Advance 3 - Pro Concept Racing (Europe) (En,Fr,De,Es,It+En)	2 Games in 1 - Moto GP + GT Advance 3 - Pro Concep	2004	Racing, Driving / Motorcycle/Racing, Driving/Compilation	Visual Impact	1-2
2 Games in 1 - Power Rangers - Ninja Storm + Power Rangers - Time Force (USA) (En,Fr,De+En)	2 Games in 1 : Power Rangers, Ninja Storm + Power	2005	Compilation	Buena Vista Interactive	1
2 Games in 1 - Quad Desert Fury + Monster Trucks (USA)	2 Games In 1 - Double Value! - Monster Trucks + Quad Desert Fury	2005	Compilation	Majesco	1
2 Games in 1 - Rugrats - Go Wild + SpongeBob SquarePants - SuperSponge (Europe)	2 Games In 1 - SpongeBob SquarePants - SuperSponge + Rugrats Go Wild	2005	Compilation	Imagine Engine	1
2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed (USA)	2 Games in 1 Double Pack - Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed	2006	Compilation	Helixe	1
2 Games in 1 - Scooby-Doo! - Mystery Mayhem + Scooby-Doo and the Cyber Chase (USA) (En,Fr,De+En)	2 Games in 1 Double Pack - Scooby-Doo and the Cyber Chase + Scooby-Doo! Mystery Mayhem	2005	Compilation	Warner Bros. Games	1
2 Games in 1 - Sonic Advance + ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es)	2 Games in 1 : Sonic Advance + ChuChu Rocket!	2005	Compilation	Sonic Team	1-4
2 Games in 1 - Sonic Advance + Sonic Battle (Europe) (En,Ja,Fr,De,Es+En,Ja,Fr,De,Es,It)	Double Pack - Sonic Advance & Sonic Battle	2005	Compilation	Sonic Team	1-4
2 Games in 1 - Sonic Battle + ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es,It+En,Ja,Fr,De,Es)	2 Games in 1 : Sonic Battle + ChuChu Rocket!	2005	Compilation	Sonic Team	1-2
2 Games in 1 - Sonic Battle + Sonic Pinball Party (Europe) (En,Ja,Fr,De,Es,It)	2 Games in 1 : Sonic Battle + Sonic Pinball Party	2005	Compilation	Sonic Team	1-2
2 Games in 1 - Sonic Pinball Party + Columns Crown (Europe) (En,Ja,Fr,De,Es,It+En)	2 Games in 1 : Sonic Pinball Party + Columns Crown	2005	Compilation	Sonic Team	1-2
2 Games in 1 - SpongeBob SquarePants - Battle for Bikini Bottom + Jimmy Neutron Boy Genius (Europe) (En,Fr,De+En,Fr,De,Es)	2 Games in 1 - SpongeBob SquarePants - Battle for	2005	Compilation	Human Soft	1
2 Games in 1 - SpongeBob SquarePants - Battle for Bikini Bottom + Nicktoons - Freeze Frame Frenzy (USA)	2 Games in 1 Double Pack - SpongeBob SquarePants - Battle for Bikini Bottom + Nicktoons - Freeze Frame Frenzy	2005	Compilation	Vicarious Vision	1
